MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy,Experiment,Universe,Model,SectorScope,WindowYears
2019-08-31,-0.0251044574691814,1.011344787024962,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2019-09-30,0.0217505606336874,1.033342103136712,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2019-10-31,0.0291776093420079,1.063492555338684,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2019-11-30,0.0035435005581732,1.0672610418021398,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2019-12-31,0.0374576178537742,1.1072380980561851,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-01-31,0.0023905935605346,1.1098850543233771,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-02-29,-0.0752377866995059,1.0263797593452253,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-03-31,-0.1634898920585856,0.8585770432787573,30,30,0,0,2018,2019-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-04-30,0.148418012255648,1.148418012255648,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-05-31,0.0517159329483829,1.2078095211741764,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-06-30,0.0099401135587018,1.219815284971929,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-07-31,0.0542012305579662,1.2859307744708235,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-08-31,0.0535526845833271,1.3547958196320533,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-09-30,-0.0428637273972556,1.2967242209404035,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-10-31,0.0020058528519015,1.2993252589171067,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-11-30,0.1599963171395191,1.5072125151101958,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2020-12-31,0.0509883667037569,1.5840628195311264,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-01-31,0.0070349729812222,1.5952066586670866,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-02-28,0.0555657531371924,1.6838455180653875,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-03-31,0.0546359857418123,1.7758440777818227,32,32,0,0,2019,2020-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-04-30,0.0567826696492317,1.056782669649231,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-05-31,0.0281536711337833,1.086534981390417,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-06-30,0.0008400517946796,1.0874477270515162,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-07-31,0.0252444466949295,1.1148997432305905,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-08-31,0.0140134678279564,1.1305233549137492,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-09-30,-0.0426633822477832,1.0822914048830177,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-10-31,0.0381048940858521,1.1235320042361132,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-11-30,0.0145937445190222,1.13992854326488,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2021-12-31,0.0721237648726385,1.2221444814909257,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-01-31,-0.074974246300741,1.1305151201205337,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-02-28,0.0033243373489884,1.1342733337579465,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-03-31,0.0244698991612566,1.1620288878563056,33,33,0,0,2020,2021-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-04-30,-0.0779372177245673,0.9220627822754328,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-05-31,0.0017568905559828,0.923682745669636,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-06-30,-0.1100544865852602,0.8220273153273006,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-07-31,0.0859111990246193,0.8926486676180577,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-08-31,-0.0574050253806125,0.8414061481974732,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-09-30,-0.106431416925583,0.751854099634919,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-10-31,0.1012808879111462,0.828002550425579,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-11-30,0.0814228922790836,0.8954209128956875,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2022-12-31,-0.0511977352891755,0.8495773900248621,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-01-31,0.100532593092991,0.9349876080772368,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-02-28,-0.0395195404937213,0.8980373274387009,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-03-31,0.0331164287227427,0.9277771165831872,35,35,0,0,2021,2022-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-04-30,0.0056918712475346,1.0056918712475338,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-05-31,-0.0148818408278201,0.9907253248977954,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-06-30,0.0783052664253869,1.0683043354182953,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-07-31,0.0338638221906004,1.104481203478348,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-08-31,-0.0205214718883174,1.081815623509992,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-09-30,-0.0554710726140594,1.0218061505032452,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-10-31,-0.0496171399804886,0.9711070517008014,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-11-30,0.1033362461959759,1.0714576090780037,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2023-12-31,0.0845967807174099,1.162099473481176,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-01-31,0.0050938495547578,1.1680190333667526,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-02-29,0.0514509959857496,1.2281147759637847,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-03-31,0.0611199129190092,1.3031770441252395,37,37,0,0,2022,2023-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-04-30,-0.0486819503415861,0.9513180496584128,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-05-31,0.0193724064344296,0.9697473695648048,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-06-30,0.0106073161088287,0.9800337864594836,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-07-31,0.0193391142163799,0.9989867717917348,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-08-31,0.0206193053279124,1.0195851850578543,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-09-30,0.0156726149859494,1.035564751108644,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-10-31,-0.0111698984046613,1.0239975980473122,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-11-30,0.0573205248985013,1.0826936778621887,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2024-12-31,-0.0309201645498871,1.0492166111855674,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-01-31,0.0284840651853146,1.079102565532092,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-02-28,0.0034829711545434,1.082861048640634,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-03-31,-0.0503997218013247,1.0282851530396553,37,37,0,0,2023,2024-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-04-30,-0.0130247006272288,0.9869752993727704,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-05-31,0.0181779327378321,1.0049164699786703,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-06-30,0.037959563666813,1.0430626607006548,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-07-31,-0.0096340549676007,1.0330137376928128,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-08-31,0.0524804364124336,1.0872267494669707,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-09-30,0.0198315813346763,1.108788175178261,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-10-31,0.00296965030166,1.112080888317156,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-11-30,0.0393411909221059,1.1558314748652665,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2025-12-31,0.0127333475668589,1.1705490787634412,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2026-01-31,0.0738197115948093,1.2569586741653282,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2026-02-28,0.0291493381979595,1.2935981876594322,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
2026-03-31,-0.0788920203556375,1.1915436131065884,37,37,0,0,2024,2025-03-31,gap_top_10pct,sp500_ranknet_all_w5,S&P500,ranknet,all,5
